claim_id,patient_id,provider_id,claim_date,specialty,diagnosis_code,procedure_code,medication_code,amount,status,injected_fraud_type,is_duplicate,is_abnormal_amount,is_specialty_mismatch,is_medication_error,rule_based_fraud,fraud_reasons,name,specialty_provider,location,years_experience,license_number,hospital_affiliation,phone,email,avg_claims_per_month,fraud_risk_score,is_high_risk
CLAIM01009,PAT00174,PROV0100,2025-09-07 15:20:12.348144,general_medicine,D011,P011,M010,986.81,approved,none,False,False,False,False,False,None,Chad Cook,gastroenterology,Fort Worth,22,LIC13761,Stone-Hernandez Medical Center,925.695.2694x95888,chad.cook@stone-hernandezmedicalcenterhospital.com,30,0.073,False
CLAIM01010,PAT01353,PROV0072,2025-11-24 15:20:12.348144,neurology,D013,P015,M012,8764.37,rejected,none,False,False,False,False,False,None,Angela Schultz,oncology,San Francisco,5,LIC69692,"Hicks, Bullock and Bailey Medical Center",001-923-912-4329x2127,"angela.schultz@hicks,bullockandbaileymedicalcenterhospital.com",50,0.23,False
CLAIM01011,PAT01065,PROV0051,2025-08-27 15:20:12.348144,cardiology,D002,P002,M004,5221.55,approved,none,False,False,False,False,False,None,Elijah Johnson,cardiology,New York,22,LIC27146,Flynn-Carter Medical Center,(862)538-6922x219,elijah.johnson@flynn-cartermedicalcenterhospital.com,26,0.065,False
CLAIM01012,PAT00017,PROV0044,2025-08-23 15:20:12.348144,oncology,D006,P006,M006,20801.18,approved,none,False,False,False,False,False,None,Gary Santiago,orthopedics,Charlotte,21,LIC19508,Rivera Ltd Medical Center,246.980.7154x5168,gary.santiago@riveraltdmedicalcenterhospital.com,129,0.949,True
CLAIM01013,PAT01115,PROV0063,2025-11-19 15:20:12.348144,oncology,D006,P006,M006,20789.88,rejected,none,False,False,False,False,False,None,Kerry Chavez DDS,neurology,Houston,25,LIC85574,Mcguire Inc Medical Center,+1-883-767-3657x6615,kerry.chavez.dds@mcguireincmedicalcenterhospital.com,12,0.284,False
CLAIM01014,PAT00405,PROV0092,2025-08-29 15:20:12.348144,gastroenterology,D016,P016,M015,7823.99,rejected,none,False,False,False,False,False,None,Kristen Salazar,gastroenterology,Houston,11,LIC50768,Jones Group Medical Center,001-778-466-9125x177,kristen.salazar@jonesgroupmedicalcenterhospital.com,11,0.372,False
CLAIM01015,PAT00259,PROV0002,2025-10-24 15:20:12.348144,oncology,D006,P005,M006,22964.1,rejected,none,False,False,False,False,False,None,Kevin Pacheco,gastroenterology,Seattle,6,LIC87397,Blake and Sons Medical Center,001-765-642-3511x615,kevin.pacheco@blakeandsonsmedicalcenterhospital.com,11,0.037,False
CLAIM01016,PAT00698,PROV0061,2025-11-22 15:20:12.348144,oncology,D004,P004,M006,8624.51,rejected,none,False,False,False,False,False,None,Derek Martinez,neurology,Austin,2,LIC25118,Fox-Reese Medical Center,975.289.1783x9084,derek.martinez@fox-reesemedicalcenterhospital.com,26,0.071,False
CLAIM01017,PAT00495,PROV0058,2025-08-29 15:20:12.348144,gastroenterology,D018,P017,M016,12556.77,approved,none,False,False,False,False,False,None,Lisa Crosby,gastroenterology,Houston,25,LIC15075,Johnson-Wood Medical Center,373.951.5850x643,lisa.crosby@johnson-woodmedicalcenterhospital.com,24,0.08,False
CLAIM01018,PAT01040,PROV0053,2025-09-11 15:20:12.348144,neurology,D013,P013,M012,4948.74,rejected,none,False,False,False,False,False,None,Kenneth Andrews,gastroenterology,Phoenix,35,LIC14722,"Phillips, Spence and Barrett Medical Center",609-409-7439x533,"kenneth.andrews@phillips,spenceandbarrettmedicalcenterhospital.com",47,0.221,False
CLAIM01019,PAT00929,PROV0052,2025-09-07 15:20:12.348144,oncology,D004,P006,M006,19401.35,approved,none,False,False,False,False,False,None,Mr. David Little MD,general_medicine,Seattle,28,LIC83519,"Smith, Ballard and Santana Medical Center",+1-982-317-5946x47436,"mr..david.little.md@smith,ballardandsantanamedicalcenterhospital.com",59,0.931,True
CLAIM01020,PAT01465,PROV0003,2025-11-06 15:20:12.348144,general_medicine,D012,P018,M011,501.97,submitted,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Monica Herrera,oncology,Indianapolis,2,LIC83563,Miller-Carter Medical Center,+1-695-993-1034x1316,monica.herrera@miller-cartermedicalcenterhospital.com,44,0.168,False
CLAIM01021,PAT00395,PROV0014,2025-09-13 15:20:12.348144,cardiology,D002,P005,M003,3126.98,approved,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Kevin Shaw,orthopedics,San Antonio,32,LIC61856,"Moore, Yu and Miller Medical Center",(219)313-6193,"kevin.shaw@moore,yuandmillermedicalcenterhospital.com",39,0.057,False
CLAIM01022,PAT00267,PROV0027,2025-10-12 15:20:12.348144,neurology,D013,P014,M012,2921.58,rejected,none,False,False,False,False,False,None,Micheal Young,neurology,Charlotte,8,LIC42493,Flores-Fernandez Medical Center,(723)962-3166,micheal.young@flores-fernandezmedicalcenterhospital.com,31,0.008,False
CLAIM01023,PAT01145,PROV0038,2025-10-23 15:20:12.348144,orthopedics,D008,P008,M008,8218.34,approved,none,False,False,False,False,False,None,Eric Erickson,general_medicine,Phoenix,13,LIC48890,Hill Inc Medical Center,+1-942-971-0947,eric.erickson@hillincmedicalcenterhospital.com,13,0.232,False
CLAIM01024,PAT01003,PROV0081,2025-09-27 15:20:12.348144,neurology,D013,P013,M016,4984.76,approved,wrong_medication,False,False,False,True,True,Medication Error,Thomas Velasquez,orthopedics,Seattle,30,LIC64496,Arias-Perry Medical Center,(485)236-1530x5152,thomas.velasquez@arias-perrymedicalcenterhospital.com,103,0.736,True
CLAIM01025,PAT01423,PROV0037,2025-08-06 15:20:12.348144,cardiology,D002,P002,M003,5246.5,rejected,none,False,False,False,False,False,None,Nathan Stewart,general_medicine,Dallas,30,LIC47388,"Herrera, Gill and Lopez Medical Center",674.598.9413,"nathan.stewart@herrera,gillandlopezmedicalcenterhospital.com",45,0.265,False
CLAIM01026,PAT00244,PROV0029,2025-11-14 15:20:12.348144,cardiology,D002,P001,M003,9919.83,approved,abnormal_amount,False,False,False,False,False,None,Jeffrey Johnson,cardiology,Los Angeles,22,LIC19287,Caldwell-Yates Medical Center,001-427-929-8069x9016,jeffrey.johnson@caldwell-yatesmedicalcenterhospital.com,27,0.268,False
CLAIM01027,PAT00761,PROV0073,2025-08-30 15:20:12.348144,neurology,D014,P014,M014,2991.56,submitted,wrong_medication,False,False,False,True,True,Medication Error,Sonia Day,gastroenterology,Fort Worth,32,LIC62383,"Morris, Maddox and Stewart Medical Center",917.974.4905x814,"sonia.day@morris,maddoxandstewartmedicalcenterhospital.com",10,0.357,False
CLAIM01028,PAT00625,PROV0067,2025-08-24 15:20:12.348144,gastroenterology,D016,P016,M015,7203.34,rejected,none,False,False,False,False,False,None,Patrick Bonilla,general_medicine,Fort Worth,12,LIC90676,Reese and Sons Medical Center,(467)252-5459x9102,patrick.bonilla@reeseandsonsmedicalcenterhospital.com,35,0.219,False
CLAIM01029,PAT00092,PROV0002,2025-09-27 15:20:12.348144,oncology,D005,P006,M006,20263.06,approved,none,False,False,False,False,False,None,Kevin Pacheco,gastroenterology,Seattle,6,LIC87397,Blake and Sons Medical Center,001-765-642-3511x615,kevin.pacheco@blakeandsonsmedicalcenterhospital.com,11,0.037,False
CLAIM01030,PAT00974,PROV0036,2025-11-15 15:20:12.348144,gastroenterology,D016,P016,M015,8418.69,rejected,none,False,False,False,False,False,None,Daniel Holt,general_medicine,San Francisco,14,LIC62565,Beck-Wood Medical Center,+1-685-668-5574,daniel.holt@beck-woodmedicalcenterhospital.com,20,0.152,False
CLAIM01031,PAT01491,PROV0046,2025-09-04 15:20:12.348144,gastroenterology,D016,P018,M015,4887.24,approved,none,False,False,False,False,False,None,Adam Russell,cardiology,San Diego,24,LIC47353,Gay Inc Medical Center,412.874.8467x737,adam.russell@gayincmedicalcenterhospital.com,44,0.281,False
CLAIM01032,PAT00094,PROV0021,2025-12-01 15:20:12.348144,orthopedics,D008,P009,M008,46313.25,submitted,none,False,False,False,False,False,None,Tracy Ramirez,gastroenterology,San Jose,33,LIC89818,"Hicks, Frazier and Anthony Medical Center",301-842-9401x96556,"tracy.ramirez@hicks,frazierandanthonymedicalcenterhospital.com",33,0.305,False
CLAIM01033,PAT01172,PROV0052,2025-11-21 15:20:12.348144,oncology,D006,P005,M006,25719.57,submitted,none,False,False,False,False,False,None,Mr. David Little MD,general_medicine,Seattle,28,LIC83519,"Smith, Ballard and Santana Medical Center",+1-982-317-5946x47436,"mr..david.little.md@smith,ballardandsantanamedicalcenterhospital.com",59,0.931,True
CLAIM01034,PAT01268,PROV0075,2025-10-29 15:20:12.348144,neurology,D015,P013,M014,5250.56,rejected,none,False,False,False,False,False,None,Steven Cooper,neurology,San Diego,8,LIC69829,"Miller, Lucas and Williams Medical Center",001-777-288-9255x466,"steven.cooper@miller,lucasandwilliamsmedicalcenterhospital.com",39,0.267,False
CLAIM01035,PAT00247,PROV0015,2025-11-28 15:20:12.348144,cardiology,D003,P001,M002,2864.98,submitted,none,False,False,False,False,False,None,Kevin Mills,oncology,San Diego,35,LIC44438,Harris-Moran Medical Center,946.324.7510,kevin.mills@harris-moranmedicalcenterhospital.com,37,0.359,False
CLAIM01036,PAT01446,PROV0028,2025-11-08 15:20:12.348144,oncology,D005,P004,M006,7842.88,submitted,none,False,False,False,False,False,None,Daniel Fisher,neurology,San Diego,15,LIC10942,"Shah, Smith and Gilmore Medical Center",001-567-905-4668,"daniel.fisher@shah,smithandgilmoremedicalcenterhospital.com",130,0.621,True
CLAIM01037,PAT00048,PROV0022,2025-09-08 15:20:12.348144,orthopedics,D008,P007,M008,1809.62,rejected,none,False,False,False,False,False,None,Cheryl Williams,neurology,Indianapolis,1,LIC88504,Smith-Frost Medical Center,+1-635-661-5951,cheryl.williams@smith-frostmedicalcenterhospital.com,11,0.045,False
CLAIM01038,PAT00527,PROV0049,2025-07-06 15:20:12.348144,neurology,D013,P013,M012,4785.35,submitted,none,False,False,False,False,False,None,Andrew Shaw MD,orthopedics,Boston,14,LIC54942,Sawyer Group Medical Center,687-702-6217,andrew.shaw.md@sawyergroupmedicalcenterhospital.com,50,0.341,False
CLAIM01039,PAT00184,PROV0070,2025-07-22 15:20:12.348144,orthopedics,D008,P008,M007,7294.26,approved,none,False,False,False,False,False,None,Patrick Graham,gastroenterology,Philadelphia,6,LIC47196,Morse-Atkins Medical Center,001-769-466-4160,patrick.graham@morse-atkinsmedicalcenterhospital.com,50,0.248,False
CLAIM01040,PAT01461,PROV0002,2025-06-27 15:20:12.348144,oncology,D005,P005,M006,24100.21,approved,none,False,False,False,False,False,None,Kevin Pacheco,gastroenterology,Seattle,6,LIC87397,Blake and Sons Medical Center,001-765-642-3511x615,kevin.pacheco@blakeandsonsmedicalcenterhospital.com,11,0.037,False
CLAIM01041,PAT00529,PROV0029,2025-09-17 15:20:12.348144,cardiology,D001,P001,M001,2843.77,rejected,none,False,False,False,False,False,None,Jeffrey Johnson,cardiology,Los Angeles,22,LIC19287,Caldwell-Yates Medical Center,001-427-929-8069x9016,jeffrey.johnson@caldwell-yatesmedicalcenterhospital.com,27,0.268,False
CLAIM01042,PAT01010,PROV0028,2025-10-21 15:20:12.348144,oncology,D006,P005,M006,23846.44,approved,none,False,False,False,False,False,None,Daniel Fisher,neurology,San Diego,15,LIC10942,"Shah, Smith and Gilmore Medical Center",001-567-905-4668,"daniel.fisher@shah,smithandgilmoremedicalcenterhospital.com",130,0.621,True
CLAIM01043,PAT00834,PROV0052,2025-06-29 15:20:12.348144,oncology,D005,P004,M006,8213.67,submitted,none,False,False,False,False,False,None,Mr. David Little MD,general_medicine,Seattle,28,LIC83519,"Smith, Ballard and Santana Medical Center",+1-982-317-5946x47436,"mr..david.little.md@smith,ballardandsantanamedicalcenterhospital.com",59,0.931,True
CLAIM01044,PAT01201,PROV0100,2025-12-02 15:20:12.348144,general_medicine,D010,P010,M010,480.46,approved,none,False,False,False,False,False,None,Chad Cook,gastroenterology,Fort Worth,22,LIC13761,Stone-Hernandez Medical Center,925.695.2694x95888,chad.cook@stone-hernandezmedicalcenterhospital.com,30,0.073,False
CLAIM01045,PAT01303,PROV0094,2025-10-19 15:20:12.348144,cardiology,D001,P001,M002,3024.26,submitted,none,False,False,False,False,False,None,Tyler Hill,oncology,Houston,20,LIC99687,"Turner, Ferguson and Shaw Medical Center",(299)222-9959,"tyler.hill@turner,fergusonandshawmedicalcenterhospital.com",17,0.318,False
CLAIM01046,PAT01101,PROV0020,2025-09-29 15:20:12.348144,general_medicine,D012,P011,M011,900.2,approved,none,False,False,False,False,False,None,Sharon Cochran,general_medicine,New York,17,LIC75612,Moore-Haynes Medical Center,(707)633-7543x3036,sharon.cochran@moore-haynesmedicalcenterhospital.com,42,0.365,False
CLAIM01047,PAT01272,PROV0039,2025-08-26 15:20:12.348144,orthopedics,D009,P007,M007,1824.07,approved,none,False,False,False,False,False,None,Vincent King,neurology,Los Angeles,21,LIC17492,Wilson-Jones Medical Center,519.802.2941x3186,vincent.king@wilson-jonesmedicalcenterhospital.com,111,0.776,True
CLAIM01048,PAT00514,PROV0063,2025-12-04 15:20:12.348144,oncology,D005,P005,M006,25425.8,rejected,none,False,False,False,False,False,None,Kerry Chavez DDS,neurology,Houston,25,LIC85574,Mcguire Inc Medical Center,+1-883-767-3657x6615,kerry.chavez.dds@mcguireincmedicalcenterhospital.com,12,0.284,False
CLAIM01049,PAT00331,PROV0077,2025-10-27 15:20:12.348144,oncology,D006,P004,M006,7343.54,rejected,wrong_medication,False,False,False,False,False,None,Maria Murphy,neurology,Charlotte,11,LIC72216,Santiago Ltd Medical Center,+1-581-468-5054x23573,maria.murphy@santiagoltdmedicalcenterhospital.com,25,0.336,False
CLAIM01050,PAT00885,PROV0049,2025-08-05 15:20:12.348144,neurology,D015,P015,M014,8614.29,approved,none,False,False,False,False,False,None,Andrew Shaw MD,orthopedics,Boston,14,LIC54942,Sawyer Group Medical Center,687-702-6217,andrew.shaw.md@sawyergroupmedicalcenterhospital.com,50,0.341,False
CLAIM01051,PAT01450,PROV0035,2025-10-06 15:20:12.348144,oncology,D005,P004,M006,7746.61,approved,none,False,False,False,False,False,None,David Ramirez,gastroenterology,Seattle,1,LIC22224,"Haynes, Hill and Smith Medical Center",913.267.8377,"david.ramirez@haynes,hillandsmithmedicalcenterhospital.com",25,0.067,False
CLAIM01052,PAT00673,PROV0004,2025-06-17 15:20:12.348144,oncology,D006,P004,M006,8174.06,submitted,none,False,False,False,False,False,None,Holly Wood,general_medicine,Denver,18,LIC10851,Santiago Ltd Medical Center,+1-519-228-3276x48350,holly.wood@santiagoltdmedicalcenterhospital.com,20,0.279,False
CLAIM01053,PAT01378,PROV0020,2025-07-27 15:20:12.348144,general_medicine,D011,P003,M010,2104.99,rejected,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Sharon Cochran,general_medicine,New York,17,LIC75612,Moore-Haynes Medical Center,(707)633-7543x3036,sharon.cochran@moore-haynesmedicalcenterhospital.com,42,0.365,False
CLAIM01054,PAT00064,PROV0012,2025-12-01 15:20:12.348144,cardiology,D002,P003,M003,14558.98,approved,none,False,False,False,False,False,None,Joel Baxter,gastroenterology,Seattle,15,LIC99733,Ramos PLC Medical Center,908-501-3267,joel.baxter@ramosplcmedicalcenterhospital.com,13,0.092,False
CLAIM01055,PAT00734,PROV0090,2025-09-20 15:20:12.348144,cardiology,D001,P003,M001,13874.29,approved,none,False,False,False,False,False,None,Kathryn Hughes,oncology,New York,10,LIC41266,"Wilson, Hampton and Padilla Medical Center",494.973.1217,"kathryn.hughes@wilson,hamptonandpadillamedicalcenterhospital.com",17,0.226,False
CLAIM01056,PAT00911,PROV0087,2025-06-15 15:20:12.348144,neurology,D013,P015,M012,8413.47,rejected,none,False,False,False,False,False,None,Robert Adams,general_medicine,Austin,14,LIC69598,Acosta Inc Medical Center,(492)984-5115x44796,robert.adams@acostaincmedicalcenterhospital.com,34,0.111,False
CLAIM01057,PAT00733,PROV0059,2025-08-01 15:20:12.348144,oncology,D004,P006,M006,21233.66,submitted,none,False,False,False,False,False,None,Daniel Fowler,general_medicine,Jacksonville,20,LIC39831,Williams LLC Medical Center,529.731.8393,daniel.fowler@williamsllcmedicalcenterhospital.com,22,0.159,False
CLAIM01058,PAT01012,PROV0027,2025-09-13 15:20:12.348144,neurology,D013,P014,M012,3242.7,rejected,none,False,False,False,False,False,None,Micheal Young,neurology,Charlotte,8,LIC42493,Flores-Fernandez Medical Center,(723)962-3166,micheal.young@flores-fernandezmedicalcenterhospital.com,31,0.008,False
CLAIM01059,PAT00015,PROV0082,2025-08-02 15:20:12.348144,orthopedics,D009,P008,M007,8591.87,rejected,none,False,False,False,False,False,None,Ronald Horton,neurology,New York,25,LIC72518,Blake Group Medical Center,390.610.4328x986,ronald.horton@blakegroupmedicalcenterhospital.com,95,0.705,True
CLAIM01060,PAT00350,PROV0071,2025-11-01 15:20:12.348144,general_medicine,D010,P012,M010,1826.14,submitted,none,False,False,False,False,False,None,Lisa Collier,cardiology,San Diego,20,LIC39444,Davis-Richard Medical Center,569.768.1645,lisa.collier@davis-richardmedicalcenterhospital.com,19,0.01,False
CLAIM01061,PAT00782,PROV0041,2025-07-12 15:20:12.348144,oncology,D005,P005,M006,22623.53,submitted,duplicate_billing,True,False,False,False,True,Duplicate Billing,Kirk Carter,cardiology,San Diego,26,LIC25713,Roberts LLC Medical Center,001-671-434-9361x832,kirk.carter@robertsllcmedicalcenterhospital.com,46,0.098,False
CLAIM01062,PAT01395,PROV0075,2025-11-03 15:20:12.348144,neurology,D014,P013,M013,24387.59,rejected,abnormal_amount,False,True,False,False,True,Abnormal Amount,Steven Cooper,neurology,San Diego,8,LIC69829,"Miller, Lucas and Williams Medical Center",001-777-288-9255x466,"steven.cooper@miller,lucasandwilliamsmedicalcenterhospital.com",39,0.267,False
CLAIM01063,PAT00886,PROV0035,2025-09-25 15:20:12.348144,oncology,D005,P004,M006,7992.92,rejected,none,False,False,False,False,False,None,David Ramirez,gastroenterology,Seattle,1,LIC22224,"Haynes, Hill and Smith Medical Center",913.267.8377,"david.ramirez@haynes,hillandsmithmedicalcenterhospital.com",25,0.067,False
CLAIM01064,PAT00228,PROV0032,2025-10-25 15:20:12.348144,orthopedics,D008,P007,M008,2081.82,submitted,duplicate_billing,True,False,False,False,True,Duplicate Billing,Alexander Collins,general_medicine,Los Angeles,7,LIC17944,"Odonnell, Brooks and David Medical Center",219.731.4919,"alexander.collins@odonnell,brooksanddavidmedicalcenterhospital.com",31,0.32,False
CLAIM01065,PAT00686,PROV0021,2025-07-03 15:20:12.348144,orthopedics,D009,P007,M007,2191.24,approved,none,False,False,False,False,False,None,Tracy Ramirez,gastroenterology,San Jose,33,LIC89818,"Hicks, Frazier and Anthony Medical Center",301-842-9401x96556,"tracy.ramirez@hicks,frazierandanthonymedicalcenterhospital.com",33,0.305,False
CLAIM01066,PAT00512,PROV0097,2025-08-02 15:20:12.348144,oncology,D004,P014,M006,22814.22,rejected,mismatch_specialty_procedure,False,False,True,False,True,Specialty-Procedure Mismatch,Dylan Cruz,orthopedics,Charlotte,10,LIC67080,"Barnes, Estes and Barrera Medical Center",995-532-7877x47016,"dylan.cruz@barnes,estesandbarreramedicalcenterhospital.com",43,0.386,False
CLAIM01067,PAT00050,PROV0006,2025-11-11 15:20:12.348144,general_medicine,D012,P011,M011,949.43,approved,none,False,False,False,False,False,None,Brenda Snyder PhD,general_medicine,Houston,23,LIC55082,Hernandez and Sons Medical Center,+1-669-716-6978x48018,brenda.snyder.phd@hernandezandsonsmedicalcenterhospital.com,12,0.292,False
